Unnamed: 0,track_id,track_name,track_popularity,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,album_id,album_name,album_image,main_artist_id,artist,genres
4931,5CpkVOosLFc83LbwqO6hnI,Just Got Paid,65,2018-09-28,0.734,0.921,6,-1.936,0,0.0863,0.0328,0.0,0.197,0.654,120.056,218480,5rr0xAQfk01cPi1N37jX11,Brighter Days,https://i.scdn.co/image/ab67616d0000b273681d6da9a0ab5ff23fadf0f9,1IueXOQyABrMOprrzwQJWN,sigala ella eyre meghan trainor french montana,dance pop edm pop dance uk dance
4932,2u0oTsc6XcvJTh24ynQ1Ao,All Star,65,2019-08-23,0.66,0.852,7,-3.573,1,0.0378,0.016,0.0,0.203,0.594,103.988,151278,1GNo2mAwMnT0UYoo1mXSVa,All Star,https://i.scdn.co/image/ab67616d0000b27303165cfff75642245e7d424c,6lB8vOoI4DRrrVxXwuV19c,mike perry ten times hot shade whoisfiyah,pop dance swedish tropical house
4933,0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,65,1997-01-01,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,3StpQT9Qd87FSeWeQAdg1h,Middle Of Nowhere,https://i.scdn.co/image/ab67616d0000b273184227f002623fc19f44551a,0SdiiPkr02EUdekHZJkt58,hanson,boy band
4934,3LSnp6mtKiVXCJwsmOvfMd,Summer Love - Recorded at Spotify Studios NYC,65,2019-03-13,0.667,0.302,4,-11.633,0,0.0377,0.198,1.18e-05,0.101,0.239,81.966,214381,5hLin1G9HnweybsmPME5QV,Spotify Singles,https://i.scdn.co/image/ab67616d0000b2732ab54314d2e51e28fc368111,5JMLG56F1X5mFmWNmS0iAp,chelsea cutler,alt z
4935,6sDP4912wjwB7BJhbSnjS1,S.O.S.,65,2007-01-01,0.587,0.696,7,-3.836,1,0.0677,0.000728,0.0,0.184,0.701,137.087,153347,4myOCm6FzD9TMdK7Q0Nzx0,Jonas Brothers,https://i.scdn.co/image/ab67616d0000b2731a6072cec0d1a175d264b9da,7gOdHgIoIKoe4i9Tta6qdD,jonas brothers,boy band pop
4936,2cDCojn6uIBM6A5xTAbl3H,m.A.A.d city,65,2012,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",https://i.scdn.co/image/ab67616d0000b273d58e537cea05c2156792c53d,2YZyLoL8N0Wb9xBt1NhZWg,kendrick lamar mc eiht,conscious hip hop hip hop rap west coast rap
4937,79gkHjNTSyGPXEyGkNQ8zH,Cuando Me Enamoro,65,2010-01-01,0.821,0.819,1,-3.627,1,0.0272,0.0104,5.49e-05,0.145,0.893,126.03,200347,12HeDZhPHHzCe7VE0uEYwD,Euphoria (Standard US/Latin version),https://i.scdn.co/image/ab67616d0000b27361b07d8471f34aa6616eaf21,7qG3b048QCHVRO5Pv1T5lw,enrique iglesias juan luis guerra 440,dance pop latin pop mexican pop
4938,7FxzgizJRGTQ3fxUqfvljg,Bad Bad News,65,2018-05-04,0.781,0.629,5,-6.152,0,0.0647,0.229,0.000536,0.0881,0.693,111.975,207307,7J9fifadXb0PPSBWXctbi8,Good Thing,https://i.scdn.co/image/ab67616d0000b273a47ee7a49c53ccdcb38dc874,3qnGvpP8Yth1AqSBMqON5x,leon bridges,indie folk modern blues neo mellow neo soul soul
4939,14sVnTYvfzo9sQM4RkQTaq,You Were Meant For Me,65,1995-02-28,0.582,0.33,6,-7.928,1,0.0347,0.791,1.48e-06,0.105,0.407,111.873,254480,3og7zxtvC4EmQiLrjg3Pf6,Pieces Of You,https://i.scdn.co/image/ab67616d0000b2732c281a4d8ad41f63eef6332c,6FbDoZnMBTdhhhLuJBOOqP,jewel,alaska indie ectofolk lilith permanent wave pop rock singersongwriter
4940,7xwOv1FJd8iqnCoj3BDjpV,Rip RMX (feat. Shiva),65,2019-06-19,0.719,0.528,0,-8.857,0,0.292,0.615,0.0,0.122,0.346,171.937,159767,2qiTCSlmzwhS4tUkRxfJG3,Arturo,https://i.scdn.co/image/ab67616d0000b2737471cbf2077d1b7ef6b3742c,6PXiPeUVFrlaC1n8511ijT,side baby shiva,italian hip hop trap italiana
4941,2vX5WL7s6UdeQyweZEx7PP,Walk This Way,65,1980-11-11,0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531,211027,3VNTh6evo3MyUsStAiatcY,Aerosmith's Greatest Hits,https://i.scdn.co/image/ab67616d0000b273cd8330aea6549a0d6207e22d,7Ey4PD4MYsKc5I2dolUwbH,aerosmith,album rock classic rock hard rock rock
4942,592JiALLj5xL5Z6LuMmaOV,Spaceship (feat. Uffie) - MOTi Remix,65,2018-06-19,0.507,0.883,2,-5.043,0,0.118,0.0503,1.86e-05,0.382,0.219,125.989,189524,0RekAKOcexNf6alzxOOzzv,Spaceship (feat. Uffie) [Remixes],https://i.scdn.co/image/ab67616d0000b273bd1e35c9392eaaa01b183d3a,4sTQVOfp9vEMCemLw50sbu,galantis uffie moti,dance pop edm pop pop dance progressive electro house
4943,5H9H0i7UCmRDCZRHldbmhN,Sucker for You,65,2017-10-13,0.876,0.649,0,-4.369,1,0.0691,0.223,0.0,0.332,0.742,95.034,203680,1nvxY8XAHn1G60K5iwVsGa,Sucker for You,https://i.scdn.co/image/ab67616d0000b273b7be20f24a4481d754ee65e6,2JLqTvFXmC87BksiCsBezV,matt terry,talent show
4944,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,65,2014-10-27,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,2QJmrSgbdM35R67eoGQo4j,1989,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148,06HL4z0CvFAxyc27GXpf02,taylor swift,pop
4945,5HOpkTTVcmZHnthgyxrIL8,The Fox (What Does the Fox Say?),65,2013-09-02,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,213708,77QwsMRvonZJn7adV47V78,The Fox (What Does the Fox Say?),https://i.scdn.co/image/ab67616d0000b273078f1176c3c725de8e95f490,2lEOFtf3cCyzomQcMHJGfZ,ylvis,comic
4946,12REd1n8PeiHHWOh066tpr,Never Be Like You,65,2016-05-27,0.494,0.559,0,-5.445,1,0.0565,0.436,0.0,0.164,0.264,119.247,233337,3zXR5GOXPq0Uc7tWC9fO3X,Skin,https://i.scdn.co/image/ab67616d0000b2739eca0fdd60e06268050103e5,6nxWCVXbOlEVRexSbLsTer,flume kai,australian dance australian electropop australian indie downtempo edm indietronica
4947,5Uj0VnayJKOuP9GmmDPNOx,Untz Untz,65,2019-05-17,0.678,0.967,0,-5.296,1,0.089,0.00596,0.73,0.0694,0.31,138.019,198584,3f2zXvZa9xA9PEvpGbvrMZ,Untz Untz,https://i.scdn.co/image/ab67616d0000b273161746c2ad16d9f19ac573d8,73jBynjsVtofjRpdpRAJGk,dimitri vegas  like mike vini vici liquid soul,belgian dance belgian edm big room dutch house edm electro house pop dance progressive electro house
4948,4pdLZsxq0y5oJDb6Cxlokw,You Got Me,65,1999-02-23,0.729,0.442,11,-8.106,0,0.285,0.151,0.0,0.189,0.757,81.029,259307,0qbl8aNaCUOvX8HGsZYLfh,Things Fall Apart,https://i.scdn.co/image/ab67616d0000b273bac8015c7e47644fb86e27e2,78xUyw6FkVZrRAtziFdtdu,the roots tariq trotter erykah badu eve,conscious hip hop east coast hip hop hip hop philly rap political hip hop
4949,16PmczUxlX7dpr6ror6pXd,Nike Ticks,65,2019-10-11,0.779,0.435,10,-12.745,0,0.542,0.334,0.000114,0.0924,0.525,188.223,102137,0hfev3dB7JKPp52ZvdAu7J,Nike Ticks,https://i.scdn.co/image/ab67616d0000b273dbb850d021460823b600c3e1,357dDcxIE2hkKGn03PClIF,yng martyr,meme rap
4950,1EXrFPfVNVsyb32yapebbM,Our House,65,1982-10-08,0.589,0.715,0,-6.073,1,0.0401,0.0884,0.00105,0.0559,0.806,120.999,203120,6CZkNYiE9HGqRlGFprzR4i,The Rise & Fall,https://i.scdn.co/image/ab67616d0000b273ce5ad5ce2b582aa56ca59022,4AYkFtEBnNnGuoo8HaHErd,madness,britpop new romantic new wave ska ska revival
4951,5AEe2QNDyG1u0bujk7LrgQ,Volver a Verte (feat. Cali y El Dandee),65,2018-11-09,0.764,0.76,9,-2.961,1,0.0587,0.0276,0.0,0.0451,0.513,92.126,169800,3IoPgNvM9CTiFg8FvJ0CIn,Agustín,https://i.scdn.co/image/ab67616d0000b2734d00a5905c1ddbeebe9fa972,53KTldaJ8tHSkYU3nigfwP,fonseca cali y el dandee,colombian pop latin pop
4952,3XQY8kDjI8LARMIC9xkxQk,Hard in Da Paint,65,2010-10-01,0.611,0.66,11,-5.883,1,0.0839,0.198,0.0,0.365,0.583,71.544,246387,6MQtWELG7aRX7CkAzQ6nLM,Flockaveli,https://i.scdn.co/image/fade577145599daff924bb7b28386a84f67bd1db,6f4XkbvYlXMH0QgVRzW0sM,waka flocka flame,atl hip hop dirty south rap pop rap rap southern hip hop trap
4953,6q1qACcezH6eH77Xljh5QV,I Need A Dollar,65,2010-09-28,0.84,0.482,6,-7.116,0,0.0333,0.202,0.0,0.0873,0.957,95.498,243053,2LAdkhxTJkCWUE4sPw1zgb,Good Things,https://i.scdn.co/image/ab67616d0000b273bd6bf55ccc52ed75ce77e726,0id62QV2SZZfvBn9xpmuCl,aloe blacc,pop soul rb
4954,4pUmQqaZklcCOB3rFdWc7g,Valió la Pena - Salsa Version,65,2006-06-30,0.525,0.704,9,-5.801,0,0.0501,0.353,5.26e-06,0.0743,0.855,98.455,289293,70XO7jxoVIV9p9IFyjXGvJ,Sigo Siendo Yo,https://i.scdn.co/image/ab67616d0000b2735b808619dac962e9df490acd,4wLXwxDeWQ8mtUIRPxGiD6,marc anthony,latin pop modern salsa salsa tropical
4955,4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,65,2012-01-24,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,227787,25o3xNsjPJahI22xQENaPd,Tomahawk Technique,https://i.scdn.co/image/ab67616d0000b27379e1dc7700b325641537518b,3Isy6kedDrgPYoTS1dazA9,sean paul,dance pop dancehall pop pop rap
4956,4l0O19WwpjzbDGkdFtkQ6W,Vacia Sin Mi,65,2019-03-14,0.786,0.63,8,-6.456,0,0.301,0.358,0.00306,0.176,0.749,190.017,271105,4ntMfKbnyDVrOWdxiAQWks,Vacia Sin Mi,https://i.scdn.co/image/ab67616d0000b27390b5a90a5eaba144a0bbc062,1i8SpTcr7yvPOmcqrbnVXY,ozuna darell,puerto rican pop reggaeton trap latino urbano latino
4957,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),65,2019-09-13,0.643,0.721,1,-5.248,1,0.0449,0.00268,6.51e-06,0.0898,0.317,102.914,190107,2qWVO5SXPdWAECnwEWYOJH,Don’t Call Me Angel (Charlie’s Angels),https://i.scdn.co/image/ab67616d0000b27357c663c243f388ef642f58c2,66CXWjxzNUsdJxJ2JdwvnR,ariana grande miley cyrus lana del rey,pop
4958,7EZPH9Px3gXlxD5KJDwtwc,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),65,2013-08-23,0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977,278827,7h1ut6IUbndKY7QrqcbAND,Stay Trippy,https://i.scdn.co/image/ab67616d0000b273396bcd4043a871d830c848a3,5gCRApTajqwbnHHPbr2Fpi,juicy j lil wayne 2 chainz,crunk memphis hip hop pop rap rap southern hip hop trap
4959,2wK7D7i9bfVt3uLjFsZSEU,FULL ICE (prod. ORODEMBOW),65,2019-11-11,0.744,0.702,2,-4.633,1,0.0732,0.0325,1.46e-06,0.178,0.487,147.013,160078,7vpRavovNYZYzEOieN5pvU,HECHO A MANO,https://i.scdn.co/image/ab67616d0000b2738f2162551691a5954d928290,2qWK8K2Jfh67UqtwY8tCW6,ysy a,argentine hip hop trap argentino
4960,5UEtsmhfAtUb1KmPGougtO,Recuérdame,65,2014-11-10,0.512,0.455,0,-6.775,0,0.0332,0.0998,0.0,0.151,0.0759,143.149,287733,1cWvezm4YsxlvvOSRUXLmS,Terral,https://i.scdn.co/image/ab67616d0000b2734a247de304646e93bc3b0bee,5M9Bb4adKAgrOFOhc05Y50,pablo alborán,latin arena pop latin pop spanish pop
4961,0BoL0e5lLRCOEdOs55YcIF,Blood - Remix,65,2019-11-22,0.779,0.75,0,-6.411,1,0.163,0.138,1.35e-05,0.106,0.432,159.925,276004,3nQGCvu3u3cK8wVMudIdeV,Blood (Remix),https://i.scdn.co/image/ab67616d0000b2735351ea1b157af811a8042b1c,3qiQUUvazYmo7tBgQeb2rf,moonkey recycled j lucho ssj duki,drill espanol urbano espanol
4962,2w7O4XCRoIJrwF1NqKL9TM,Take It All Back 2.0,65,2017-03-10,0.441,0.802,0,-6.411,1,0.0305,0.0104,6.25e-05,0.123,0.783,148.023,218356,7vLmY8rLjLvOTQ0wk7Hqeh,Folk Hop N' Roll (Deluxe),https://i.scdn.co/image/ab67616d0000b2730e839871acde4e71e19c7c50,3wWtfT7S2uVJJ3hGZlOLkZ,judah  the lion,banjo folkpop
4963,5Aw0QmDZJZID69ZcTvEzXI,m8nstar,65,2019-05-03,0.58,0.758,4,-6.448,0,0.044,0.0548,0.0,0.114,0.437,164.924,164825,18f4ZUSohDvWgzeP5qmiAv,m8nstar,https://i.scdn.co/image/ab67616d0000b2737124d052c1f5b55730c8e8ca,19i93sA0D7yS9dYoVNBqAA,thasup,italian hip hop italian pop trap italiana
4964,3NYCaxkggl0Hh8vQptSUvV,Enola Gay - Remastered,65,1980-10-24,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,213693,3bouQtY9H1DP39yxqHuFf8,Organisation,https://i.scdn.co/image/ab67616d0000b273a3bc94f95c99c3ad2f40740a,7wJ9NwdRWtN92NunmXuwBk,orchestral manoeuvres in the dark,new romantic new wave new wave pop permanent wave synthpop
4965,1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,65,1987-10-02,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,255680,243XzHQegX82bPnUVQ0SPV,Diesel And Dust,https://i.scdn.co/image/ab67616d0000b2730dd350beeb5ac73672ad6e80,72KyoXzp0NOQij6OcmZUxk,midnight oil,australian rock new romantic
4966,54yLLvpezvPO1lA3GspiZj,Holy Diver,65,1983,0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,340640,1QJmLRcuIMMjZ49elafR3K,Holy Diver,https://i.scdn.co/image/ab67616d0000b27315350aa1c89e23a5fa6c0de1,4CYeVo5iZbtYGBN4Isc3n6,dio,album rock alternative metal glam metal hard rock metal rock speed metal
4967,2mIrfke7vosXAEWfz6ucyo,Lovesong - Remastered,65,1989-05-02,0.611,0.791,9,-7.7,0,0.0286,0.326,0.862,0.217,0.856,140.12,208267,0H6TddUF2M63ZSHGvhk5yy,Disintegration (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273ee8b603d6c666ba428daac30,7bu3H8JO7d0UbMoVzbo70s,the cure,new wave permanent wave rock uk postpunk
4968,0yIywEquxORnu1dR0WYsdN,Love Me,65,2009-01-01,0.729,0.868,3,-3.319,1,0.0609,0.00939,0.0,0.283,0.632,124.957,191573,1rG5TDs3jYh6OU753I54CI,My World,https://i.scdn.co/image/ab67616d0000b2737c3bb9f74a98f60bdda6c9a7,1uNFoZAHBGtllmzznpCI3s,justin bieber,canadian pop pop
4969,6g1VQsGGteeFbJm4IEn3N4,God Save the Rave,65,2019-05-31,0.438,0.926,8,-3.269,0,0.0841,0.0146,1.62e-05,0.161,0.386,150.036,192000,1K0VT5LxULaxexwjaSN1Hz,God Save the Rave,https://i.scdn.co/image/ab67616d0000b273e374160f59f338ca33a652ff,0HlxL5hisLf59ETEPM3cUA,scooter harris  ford,eurodance german techno hamburg electronic happy hardcore
4970,5Mmk2ii6laakqfeCT7OnVD,Thong Song,65,1999-01-01,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,253733,0nyora4kbjBGE4d1B9gxnm,Unleash The Dragon,https://i.scdn.co/image/ab67616d0000b273227393028d2b83ced8e74d9b,6x9QLdzo6eBZxJ1bHsDkjg,sisqo,contemporary rb hip pop rb urban contemporary
4971,4gRAniZdYF2zVrDUsNC9tU,raingurl,65,2017-10-30,0.929,0.572,6,-6.928,0,0.0506,0.017,0.00353,0.122,0.288,128.014,237231,3YtDhWqQOTOT6XD2DQHpBr,raingurl,https://i.scdn.co/image/ab67616d0000b273df583c7001dc1d0d548867f4,2RqrWplViWHSGLzlhmDcbt,yaeji,alternative rb art pop escape room experimental house
4972,3BZGi1yUqQyCNC868AqUGG,Big in Japan,65,1984-09-27,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,2256qKBSQdt53T5dz4Kdcs,Forever Young,https://i.scdn.co/image/ab67616d0000b273b9c4979446c4d39bc08e9503,0xliTEbFfy5HQHvsTknTkX,alphaville,new romantic new wave pop synthpop
4973,51xUartdwQzXmtrwHyXRVp,On My Own,65,2015-01-01,0.669,0.593,7,-6.628,1,0.0406,0.14,0.0,0.119,0.281,87.965,145413,1g0o05ehdpvoEYfhMXvW9P,Teen Beach 2 (Original TV Movie Soundtrack),https://i.scdn.co/image/ab67616d0000b2736aab3c04a318c8c5f44031a5,4UxLFBvSr4xMDpHe1lrLrH,ross lynch,postteen pop
4974,73lcrkJKuPLoMWF0UnecCb,La Vida Entera,65,2015-04-14,0.406,0.366,9,-6.222,0,0.0293,0.654,0.0,0.0961,0.231,132.619,227973,3QbrSkxFkJ89HGE0i7GyfA,La Vida Entera (feat. Marco Antonio Solís),https://i.scdn.co/image/ab67616d0000b2736eb456191aa83b93a6e0b2ec,2gRP1Ezbtj3qrERnd0XasU,camila marco antonio solís,latin arena pop latin pop
4975,6fybp4N6eW3bsFAvARxyVe,Ain't Talkin' 'Bout Love - 2015 Remaster,65,1978-02-10,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,227800,7DdEbYFPKTZ8KB4z6L4UnQ,Van Halen (Remastered),https://i.scdn.co/image/ab67616d0000b27317dd812df38fed44d6d2036e,2cnMpRsOVqtPMfq7YiFE6K,van halen,album rock classic rock hard rock rock
4976,6zw6EBrOdGTbKzC0djTOlD,Bandolera,65,2018-07-17,0.693,0.752,9,-4.108,1,0.0729,0.499,2.66e-05,0.123,0.796,185.996,190296,5pQwQRnQOuKrbVUVnGMEN4,Real Hasta la Muerte,https://i.scdn.co/image/ab67616d0000b2738cce3c807c4a560c09a86e9a,2R21vXR83lH98kGeO99Y66,anuel aa,reggaeton reggaeton flow trap boricua trap latino urbano latino
4977,3aAuIvgJGdp4wWd60riWfB,Valerie,65,1982-08-02,0.717,0.527,9,-10.779,1,0.0292,0.567,0.00668,0.0785,0.731,116.288,246667,6zpu2C7qPjXrhv5cyuLNZn,Talking Back To The Night,https://i.scdn.co/image/ab67616d0000b273475f52997f4a82ff0740bcc9,5gxynDEKwNDgxGJmJjZyte,steve winwood,album rock classic rock folk rock mellow gold singersongwriter soft rock
4978,0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,65,1967,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680,4Sr5ckiFddtONS3KewaXyb,Solo,https://i.scdn.co/image/ab67616d0000b273328ba1034774366865d78ac1,3CDKmzJu6uwEGnPLLZffpD,frankie valli,adult standards bubblegum pop lounge
4979,3CQ4zMzqUGSxD0GX3fEJ1G,1998 (mam to we krwi),65,2019-11-10,0.721,0.651,1,-7.962,1,0.41,0.324,0.0,0.259,0.233,148.744,232133,2IQYeXJ5oBDq9RfYDr9Nmn,1998 (mam to we krwi),https://i.scdn.co/image/ab67616d0000b273aa8ed60e66148c5a6d56e31e,0LX2VNf5w4iOHW1yyIqb74,bedoes 2115 lanek,polish hip hop polish trap
4980,4gdQ8QShlC3toP9Mkc8DwB,Oh Boy,65,2002-01-01,0.754,0.767,6,-5.587,1,0.186,0.0214,0.0,0.172,0.815,83.014,204707,4wn9wcP2D71SyiB7KbVKMy,Come Home With Me,https://i.scdn.co/image/ab67616d0000b27354388a81cab4233f627afd2d,7iMvwE8qANp3aIfAGKEAwS,camron juelz santana,battle rap east coast hip hop harlem hip hop southern hip hop
4981,0smQWysb4n7WOVGv5YMLnF,En La Cama (feat. Daddy Yankee),65,2001-12-04,0.856,0.894,10,-4.994,0,0.116,0.157,0.0,0.112,0.916,104.042,157049,018XQ1P5cLeJPhIeH4xL4l,Haciendo Escante,https://i.scdn.co/image/ab67616d0000b273d64046e2aaf92404b585eb18,1SupJlEpv7RS2tPNRaHViT,nicky jam daddy yankee,latin hip hop reggaeton trap latino urbano latino
4982,6mX7ERpt8gb2BjWtqXkz9p,Quem me Colocou pra Beber,65,2019-11-08,0.819,0.734,3,-6.24,0,0.0991,0.496,0.0,0.0842,0.962,172.021,138837,0JGMPVsZJTwt1P31XawZQ1,Quem me Colocou pra Beber,https://i.scdn.co/image/ab67616d0000b273a2e8b7af31f91e115ebcdf29,5Lv2GUVwqmQBPwrTrxucE5,os barões da pisadinha,agronejo arrocha forro piseiro sertanejo universitario
4983,0wDEs6WvqDHq4XJZC0dHhO,Hoja En Blanco,65,2007-02-05,0.932,0.772,0,-3.599,1,0.0369,0.225,3.24e-06,0.176,0.863,135.063,307200,4aqcDA0Q2UEPInj5a89Cjr,Hoja en Blanco,https://i.scdn.co/image/c88ecd17387b1733226d728ef621bb91bf85f062,3rs3EOlJ8jyPpdGiQ9Mhub,monchy  alexandra,bachata bachata dominicana tropical
4984,35WEFAhw47XLju1gu40cjT,"Freitag, Samstag",65,2019-05-03,0.638,0.961,10,-3.828,0,0.121,0.0124,0.00559,0.0663,0.353,138.034,156356,2vdeMLYYKkx1kp0J9ggsBL,"Freitag, Samstag",https://i.scdn.co/image/ab67616d0000b2732d33e6980f33fee6281b7cf4,4FDj6mh458K7m9Txwyj2rt,harris  ford finch,hypertechno partyschlager
4985,6mcu7D7QuABVwUGDwovOEh,If I Can't,65,2003-02-06,0.886,0.626,11,-2.528,0,0.277,0.265,0.0,0.024,0.856,93.989,196627,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae,3q7HBObVc0L8jNeTe5Gofh,50 cent,east coast hip hop gangster rap hip hop pop rap queens hip hop rap
4986,5MChi9fdCbTIWDJPPUuuW6,Beautiful Escape,65,2015-08-28,0.944,0.514,5,-7.895,1,0.195,0.0684,0.00209,0.103,0.331,120.004,276785,5IW5ko3B1W5doRD3YH9DV8,Beat Tape 2,https://i.scdn.co/image/ab67616d0000b27304673b3ef017a7581b96e42f,1uiEZYehlNivdK3iQyAbye,tom misch zak abel,indie soul jazz pop
4987,4a5nDDqiQX6a79ukmrJmGY,Enseñame a Soñar - Original Mix,65,2019-07-19,0.979,0.923,3,-4.101,1,0.0759,0.0364,0.157,0.0735,0.253,128.029,240019,2RMlIjTRjjZuNhXbC5bEIq,Enseñame a Soñar,https://i.scdn.co/image/ab67616d0000b2737ab429d9d8403b55483c122f,5tnFFb9eJcPTwYReZWR8Zj,dj goozo massianello susan díaz,circuit gogeo guaracha
4988,4vhW66VGfINDEOssckYMIW,A Big World,65,2019-03-01,0.394,0.505,7,-7.638,1,0.0473,0.312,0.0,0.268,0.255,109.446,186681,5GWNO9g2pbXdPMVjZUDgvv,A Big World,https://i.scdn.co/image/ab67616d0000b2730c77d6b7c4c4a7e7ccf59c69,36jaGQtMj5UWD0eO1fCVdD,joel adams,australian pop pop soul
4989,4vhVDkSx9RSb2k6mWFMYNI,You're My Best Friend - Remastered 2011,65,1975-11-21,0.51,0.76,0,-6.995,1,0.0411,0.148,0.0116,0.0706,0.55,118.829,170787,1GbtB4zTqAsyfZEsm1RZfx,A Night At The Opera (2011 Remaster),https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,1dfeR4HaWDbWqFHLkxsg1d,queen,classic rock glam rock rock
4990,3CgZCQyuyxHRMWB9BTwmni,Swim Good,65,2011-01-01,0.653,0.668,0,-8.183,1,0.0881,0.00116,0.00269,0.0731,0.711,160.048,257187,3TLaFWQDhV1g39Qwd5sPAm,Swim Good,https://i.scdn.co/image/ab67616d0000b273ebbff7725d3ce0739be01787,2h93pZq0e7k5yf4dywlkpM,frank ocean,lgbtq hip hop neo soul
4991,7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,65,2019-05-02,0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367,3g0mfsWlOOUNheV5L3kQKs,Solid Gold,https://i.scdn.co/image/ab67616d0000b2733b2481e3fef8c241bcac8904,6n28c9qs9hNGriNa72b26u,pnau kira divine marques toliver,alternative dance aussietronica australian dance australian electropop
4992,36ux3YuUsGTWPT8fXclS45,E.T.,65,2012-03-12,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,229573,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,6jJ0s89eD6GaHleKKya26X,katy perry kanye west,pop
4993,2hvOsGJc6qll4WzW8Ljqc3,Brass in Pocket - 2006 Remaster,65,1980-01-11,0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,185960,4oDYsMBe7KtOu12VNMO75k,Pretenders (Expanded & Remastered),https://i.scdn.co/image/ab67616d0000b273845ac9df560e0c4690a86239,0GByy3DcfbQwDvXGCWmzv9,pretenders,album rock classic rock mellow gold new romantic new wave new wave pop permanent wave rock soft rock
4994,5M830cD7MNeiiwIGHzH9TV,Bailando - Spanish Version,65,2014-07-04,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,243387,3egRoultzC0Q1RtbDjFXLP,SEX AND LOVE (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273116d08e0cb64d795300a6eca,7qG3b048QCHVRO5Pv1T5lw,enrique iglesias descemer bueno gente de zona,dance pop latin pop mexican pop
4995,5NmENli4oodYuWrI0vSGK4,Why We Lose,65,2015-06-11,0.424,0.921,4,-3.174,0,0.0427,0.00118,0.00817,0.328,0.0973,174.986,197486,3RNJagqH7R68xyYoj2YwFR,Why We Lose,https://i.scdn.co/image/ab67616d0000b273cc59b986696d9bc38ae44d3c,2sf28o6euxEDpYkG9dMtuM,cartoon coleman trapp,gaming edm
4996,5OYYacWV45MGBnFakswH5d,Audi II,65,2019-12-06,0.789,0.576,10,-6.799,0,0.435,0.0382,0.0,0.136,0.423,139.964,164639,6Z2tfVP0x9eI0igAObGth2,Audi II,https://i.scdn.co/image/ab67616d0000b273e9cfa9b0d43e4de259952976,21dooacK2WGBB5amYvKyfM,smokepurpp,melodic rap miami hip hop trap underground hip hop
4997,1BH4LMGVMLBGc9uEJdm8D8,El Duelo (feat. Ely Guerra),65,2001-08-28,0.34,0.445,4,-7.926,0,0.0305,0.255,0.000325,0.694,0.17,112.532,328907,0QkgxSUu5hG0yMkmVXBFKi,La Ley MTV Unplugged,https://i.scdn.co/image/ab67616d0000b27359cc72552d7a7b58af7553f5,1ZVoRDO29AlDXiMkRLMZSK,la ley ely guerra,chilean rock latin alternative latin pop latin rock rock en espanol
